authorDisplayName,textDisplay
@user16530,"Dari sini pelajaran yg saya dapat,,<br>Orang pintar, dosen, guru besar, pengabdian, ilmu pengetahuan tinggi kalah dengan orang dalam.<br><br>Tidak teori lagi tapi langsung praktek. Wkwkw"
@user16531,Lagi nyari komen positif
@user16532,Omon2😂
@user16533,isin aku duwe wapres ngene iki
@user16534,"yaudah saya dukung deh, semangat semoga bonus demografi Indonesia beneran bisa produktif secara maksimal, kasian nih orang dalem kaga ada komentar positifnya satupun T_T"
@user16535,"Bagus lah muncul sendiri, ngasih wadah sendiri biar orang yang belum liat bisa liat kualitas nya sendiri"
@user16536,Pertahankan muka tembokmu bran!!!
@user16537,Motivasi apa yg bisa diambil dari Gibran yang posisinya saat ini didapat dari merubah UU .....
@user16538,"Ingat dulu pertama buat presentasi terus ditambahkan efek bunyi bunyian cam gitu maksudnya biar keren, tapi ap koment bos gw: berapa lama lo buat kasih efek kek gitu, effisien tak? 🤔😅"
@user16539,"terpantau dislikes 107k [<a href=""https://www.youtube.com/watch?v=SzXMacu80o8&amp;t=740"">12:20</a> WIB 23/04/2025] AKHIRNYA TEMBUS 100k aowakwoakwok"
@user16540,Zonk besar. Alias BIG ZERO
@user16541,Skip isi video.. Cuma mau lihat koment aja..
@user16542,Mahal bgt ya rasa malu itu.
@user16543,"OMONG DOANG LU, GW JUGA BISA KALO OMONG DOANG"
@user16544,Masa bodoh dgn vidionya<br>Aku hanya ingin baca komentar kalian😂😂😂
@user16545,Siap pak...ente jadi wapres juga karena banyak bonusnya ya kaaan?
@user16546,remuuukkkkkk
@user16547,Bahas masalah indo bukan film... Ini serius wapres indo kek gini amit2
@user16548,Joget yuk
@user16549,Fufufafa
@user16550,"Beraninya monolog, DIALOG kagak berani. Kosong 😂😂😂😂"
@user16551,"Hadeh, bocah kosong. DONTOL DONTOL."
@user16552,Rasa berat di jaman jokowi ini
@user16553,Ngantuk
@user16554,Mundur aja jadi wapres !!! Monolog kaya anak Sd !! <br>Malu malui  negara !! <br>Ngomong aja belibet !! <br>Mending main mobile legend aja mas !! Jadi wapres lola lolo gk ngerti opo opo !!!
@user16555,kasian bgt mas jaman sekarang masih minta kerjaan sama bapak
@user16556,"Muda &amp; kosong. <br><br>Memangnya dia tau apa yg sedang di bicarakan nya.oia,dislikenya di tampilin aja bro,jangan di sembunyiin 😂😂😂.<br><br>Ampas….ampas😂😂😂"
@user16557,"Manyala mas wapres, sangat imut dan lucu yah wapress kalian hehe, tapi lebih lucu lagi yang milih <a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a>"
@user16558,Lebih cocok bahas bonus bansos mas 🥺
@user16559,Panjang skripsi nya ya kosong kosong sama kaya bapaknya otak kosong
@user16560,Dimulai dari pencalonan anda pak😂😂😂😂
@user16561,"Janji lapangan kerja mana? Gaji guru naik, mana?<br>Omon2 aja... percayalah kita tunggu pertanggungjawabannya di akhirat nanti..."
@user16562,Coba debat bonus Demografi dengan Mahasiswa UI sosial politik. Biar kita tau essence dari YouTube ini. Berani gak?
@user16563,"Modal kerja pake ordal kayak gini penampakan nya,"
@user16564,Emosi bgt gue denger suara manusia ini. 👺👺👺👺👺👺👺
@user16565,di sruuh apis dislike
@user16566,"Melihat mayoritas isi komen nya, seperti ada secerah harapan. Ternyata masih bnyk yg &quot;waras&quot; dan kritis di Indonesia ku. Kita sbnrnya resah dengan negeri kita, prihatin dan hampir putus harapan"
@user16567,Waras si waras. Tapi pemegang systemnya yang Gk waras. Berantas habis pemegang systemnya Baru Indonesia bole berubah
@user16568,Kalo pemerintah cuma isinya org2 tua kolot yg si paling ngerti si paling benar dan antri kritik bebannya bakal jatoh ke generasi mudanya besok
@user16569,"hanya saja,, yg waras ini % nya kecil,, jika dibandingkan dengan yg bisa disogok dengan sembako,, sehingga melahirkan kualitas wapres seperti ini,,, hina nya kita"
@user16570,A i A A A eeee ooooo 😂 mamam tu bonus .  Bisa aja sayaaaaa😂
@user16571,Yang like beneran like atau buzzer?
@user16572,Dislikenya udah 106k ges
@user16573,Ada yg bisa munculin angka dislikenya ga yaaaa😂😂😂
@user16574,Bacot doang lu.. Kerjaan aja di cariin bapak..
@user16575,diceramahin ginian sama orang yang malas baca buku trus IPK 2 koma
@user16576,Kesini cuman buat dislike doang
@user16577,"apalah yang kau bilang. Sekolah aja kau dulu, baca buku yang banyak"
@user16578,Kesini cuman buat dislike 🎉
@user16579,Cape ngelike in komentnya 😁
@user16580,Gw liat lu malah kasian orang pinter yang ga dapet kesempatan lewat jalur halal. Teruslah berbohong sampai orang menganggap itu benar🎉
@user16581,Bang bahas fufufafa pasti rame nanti kontenya
@user16582,update dislike saat ini udah 106 ribu
@user16583,Request mas Gibran. Tolong buat konten bahas FUFUFAFA dong. Ditunggu ya 😊
@user16584,Najis
@user16585,Loker buzzer mas ?
@user16586,manusia 58 kumpul sini..ayo bela pilihan kalian jangan diem aja😭😭
@user16587,Buat buzzer yg baca komentar sy..infonya dong cara jadi buzzer apa syaratnya🙏🏻trs bayaranya berapa.
@user16588,kkkkkkkkkkkkkkk
@user16589,"Bukan yg paling kuat, tapi yg bekengannya paling kuat, klo bisa ya, bapaknya sendiri"
@user16590,Dosa apa punya wapres begini 😭
@user16591,"Bukan siapa yang paling tepat dan cepat siapa yang punya ordal ?<br>Begitu ya mas,e ?"
@user16592,"Dia apa gak kesindir sama apa yang di omongin, <br>Dia bisa jadi alasan kegagalan Indonesia memanfaatkan bonus demografi menjadi bencana demografi. <br>&#39;kita&#39; padahal dia gak termasuk didalamnya. <br><br>MENJIJIKAN"
@user16593,KOST&#39;ONG BLASSSSSST
@user16594,MINIMAL CUCI MUKA
@user16595,Dislike ketutup FUFUFAFA
@user16596,"Baca koment netizen jadi ketawa saya,😂😂😂 mampir disini sengaja untuk baca koment nya aja. Vidionyo cuman omon omon, janji menciptakan lapangan kerja jadi menciptakan 10rbu pengangguran di sritek itu sudah real fakta ya bukan hoax"
@user16597,Lontong kupang
@user16598,Mukanya lagi baca teks. <br>Bapa sama anak emang mirip<br><br>Semangat editor kamu hebat editor
@user16599,😂
@user16600,"kuliah tinggi2, ngejar nilai IPK cumlaude eh wapresnya 2,4🫠"
@user16601,"Rakyat menjerit ,sulitnya hidup lah ini pencitraan  aja"
@user16602,"Di YT bukan tempatmu nak, tempatmu di tiktok dan fb😂😂"
@user16603,Panen dislike
@user16604,🤢🤢🤢🤢🤮🤮🤮🤮🤮
@user16605,Apalah kemampuan bapak ini ya?
@user16606,"ngomongin bonus demografi, yang ngomong malah dicariin kerja ama bapaknya 🫢<br>kalo cancel culture itu ada, bentukan ayam sayur begini yg mesti dicancel sih 🥰"
@user16607,Pupupapa
@user16608,Komentarnya pada nyeremin amaatt 😢😢
@user16609,"KASIAN JUGA YAA JADI MAS GIBRAN, GUA YAKIN DIA PRIBADI GA MINAT JADI WAPRESS.. TAPI SEMUA PAKSAAN DARI BAPAKNYA...😢😢😢😢😢 MASIH MUDA HARUS KENA TEKANAN MENTAL YG LUAR BIASA"
@user16610,Wiwok detok
@user16611,1. Buka youtube<br>2. Buka channel gibran<br>3. Buka videonya<br>4 dislike<br>5. Pause<br>6 exit
@user16612,"Luar biasa dedikasinya untuk bangsa ini, semangat juang yang tak kenal menyerah dan khazanah keilmuan yang tiada duanya. Ilmu kelas dunia yang diraih dari kuliah luar negeri bisa diaplikasikan dengan sangat mengagumkan. Terima kasih Eyang BJ Habibie"
@user16613,Kelazzzzz😂
@user16614,"Saya nangis baca koment ini, teringat anak muda yang cerdas, hebat di mata dunia, jadi wakil presiden, pintar, cerdas, berwibawa,,, terimakasih Mohammad Hatta,, inshaAlloh syurga untukmu"
@user16615,4.12  <br><br>CEPAT MEMANFAATKAN ORANG TUAAAAA
@user16616,Miris punya wapres pilihan MK😮
@user16617,masih banyakan subscriber ayah gua bjir
@user16618,𝙷𝙰𝚁𝚃𝙰 𝚃𝙰𝙷𝚃𝙰 𝚆𝙰𝙽𝙸𝚃𝙰
@user16619,udah yappingnya?
@user16620,"Agak laen kau, agak laen bapakmu, agak laen kau sek&#39;luargaaaa...."
@user16621,Kesini buat dislike doang 😂
@user16622,Lepaskan aku iciboss
@user16623,Eh dungu....udalah
@user16624,"Ngomong bonus demografi, sembunyikan dislike...itu tandanya  mental lu cemen boz"
@user16625,"Yg dislike kok ga nampak lagi,apa karena kebanyakan ya😂"
@user16626,"Coba lu merem, masih bisa pidato ga ? udah baca telemprompt isinya masih g mutuu loo... MENDING WAPRESNYA GANTI AI AJA LEBIH BAIK.. udah dgaji mahal. MASIH BAGUS KINERJA CHAT GPT BERBAYARR"
@user16627,Woyyy lapangan pekerjaan yg di perlukan
@user16628,Wkwkw banjir dislike😂😂😂😂
@user16629,Bukti gagalnya negara memelihara buzzer
@user16630,Jangan jangan pengalihan isu ijazah kah? Soalnya gak mempan isu orang lain??
@user16631,"Ampuni kami ya Rabb, jgn azab kami dan negri ini 😢"
@user16632,CUIH CUIH CUIHHH CUIHHH HUEKKKKKKKKK
@user16633,"Wkwkwk wapres katrok, cuman ngamdelin paman ama bapak doang bisanya"
@user16634,Pak downvotenya 106k 🛌
@user16635,Liatnya gimana bang? Sudah di hide euy
@user16636,​@@bayuaristiwijaya9439 Pake pc bg terus ada tutornya di yt
@user16637,Ada webnya untuk ngecek youtube dislike
@user16638,@@gansat11 oh iya bener. Bisa nambah extension Return YouTube Dislike kalau pakai chrome
@user16639,"Ngomongnya, bahasa tubuhnya, saya sarankan biasa aja. Gausa di setting gitu, gaada wibawanya sama sekali kok, sama aja."
@user16640,Maaf ya pa..rakyat ga perlu teknologi canggih ini itu..rakyat lbh butuh sejahtera..rakyat lbh butuh pkrjaan dan ekonomi yang stabil .plis pa utk makan saja skrg rakyat tertatih2..plis pa jgn ajak rakyat berlari di lapangan yang miring..
@user16641,Mantap mas wapres
@user16642,itu yang ngedit videonya AI atau bukan pak?
@user16643,"kenapa nama kita sama sii, jadi rada malu nyandang nama gibran"
@user16644,Bang kangen model cukuran lu dulu😢
@user16645,Nyocott bet nih orang
@user16646,Westalah leee... mbalik dodol martabak ae loooo...
@user16647,"mending ngajar aja ga sih lo, keren banget gibran begitu pintar."
@user16648,FUFUFAFA
@user16649,"Angka yang like udah banyak nih,lho ko bisa?"
@user16650,"Pada mampir hanya untuk joint dislike, Pery guud....😂"
@user16651,Apalah apalah cuma ai
@user16652,Cakep omongannya tapi gak ada point pentingnya..<br>Langkah apa yang dilakukan dengan meningkatnya jumlah produktivitas.<br>Kalau cuma nenunjukin indonesia satu satunya wakil asia tenggara atau  jumbo mencapai 4 jt penonton .. ini bukan bagian dari solusi .. solusinya apa yang dilakukan pemerintah? Korupsi aja semakin besar dan belum selesai selesai..Trus nampung anak mudanya gimana? masa semuanya jadi pemain bola atau jadi animator. Jadi apa yang akan dilakukan pemerintah .. itu pointnya yang perlu diinforkasikan.
@user16653,Coba Tunjuk Tangan Yg Ngehujat Tapi Milih Dia  si Bocah Kosong =====&gt;&gt;&gt;
@user16654,"mampir di sini karena penasaran , lewat di beranda KATADATA Indonesia katanya dislikenya lebih banyak daripada like nya 😋"
@user16655,mas gubran shio apa?
@user16656,Kesini cuma liat komenan doank
@user16657,Jos sing ngedit 😂
@user16658,"Editor freak, Sound effect angka dan kata tidak diperlukan, jadi anoying dan ndeso, kalau mau ada sound effect itu dibuat subtle, malah mengganggu jadi kesannya malah menutupi suara mas gibran"
@user16659,Giliran kita sebagai rakyat yg tertawa jika menagih janji ketersediaan lapangan pekerjaan oleh orang yg diselamatkan dr jurang pengangguran bersama kolaborasi unik sang bapak dan sang paman. Di gaji sebagai wapres tp kinerja sebatas Mandor MBG saja😂
@user16660,Jahahaha.. Wakil presiden paling goblok🤣
@user16661,Inilah contoh orang yang ga punya malu
@user16662,😂
@user16663,Kami tunggu aksi dan dampak nyata mas.
@user16664,"udah dislike bang, salam sehat"
@user16665,Petarung mk
@user16666,Turunn .. turun..
@user16667,"Dislike counter nya munculin lagi dong pak, biar adil"
@user16668,Udah saya dislike pak wapres
@user16669,Semuanya hanya bulan tidak sesuai dengan janji janjimu ..
@user16670,dislikenya dah ga keliatan ya
@user16671,Saran saya buat mas nya...tidak ada 1 pun yg membuat netizen bangga pada anda...satu satu nya yg membuat bangga bagi kami...Mundurlah dengan terhormat...mereka pasti bangga..saya kasihan mas karena hampir seluruh komentar hanya mengejek dan mentertawan anda saja..kami tidak dapat sedikitpun inspirasi dari anda..(berbicara dengan nada yang amat sangat lembut dan sayang)
@user16672,Kayak ngerti aja yg diomongin.
@user16673,"Hidup mas Gibran, aku mendukungmu. H4ncurkeun😮 pembenci seperti Fufufafa yg berotak isi tahik . pemb3nci prabowo. Huabissi Si Fufafa ksh ke bab1k aja Fufufafa tah1k perusak negara. Hidup gibran"
@user16674,"Dislike sudah 106k, buat yang dislikenya gak muncul coba download plugin dislike dan install ke komputer masing-masing. Kemudian refresh dan akan muncul dislikenya."
@user16675,Tp kok bisa yang like udah 17rb ya
@user16676,​@@lawbudgetsewa buzer bre 😅
@user16677,Ga perlu pinter2
@user16678,Koyo ngno yo mbok pilih cah pas pemilu. Mbok dihargai😢
@user16679,Pengin lihat dia di wawancara sama mbak Najwa Shihab tanpa teks yg dibawa utk dibaca...kira2 berani gak ya?
@user16680,Gw dislike....
@user16681,"stop berhenti berbicara yang diri sendiri pun gak ngerti, mending bikin konten nyari hantu aja dah mas"
@user16682,raup jon
@user16683,Jualan martabak lagi aja lah
@user16684,"Gapapa punya wapres muda, tapi setidaknya mbok ya diupgrade dulu kapasitas intelektualitasnya. Jangan terburu-buru tampil di depan. Semakin terburu-buru tampil di depan, semakin besar pula emosi publik yang terpantik."
@user16685,Kalo lu lg nyimeng jgn jd wapres
@user16686,"Banyak ormas,,investor pada lari.. Ekonomi lesu.. Kampret.."
@user16687,Cireng aja ada isinya
@user16688,Lagi cari komen yang negatif...
@user16689,Nguantoook ngunuh hooo
@user16690,"Pesannya sangat relevan dan penuh semangat. Bonus demografi ini bukan sekadar istilah statistik—ini peluang emas yang nggak datang dua kali. Anak muda Indonesia sudah membuktikan diri di banyak bidang, dari seni sampai teknologi. Sekarang saatnya kita nggak cuma jadi saksi, tapi juga jadi penggerak perubahan.<br><br>Manifesto ini jadi pengingat bahwa masa depan ada di tangan kita sendiri. Tapi potensi tanpa arah dan keberanian bisa jadi sia-sia. Makanya penting banget buat kita bersatu, punya visi yang jelas, dan berani ambil peran.<br><br>Anak muda Indonesia bukan cuma bonus, kita adalah solusi"
@user16691,99 % komen nya😮
@user16692,Wapres Berilah Hambamu Modal beri hamba modal..... Saya akan buka setidaknya 3 Lapangan Pekerjaan
@user16693,dislikenya udah 100.000 an si.<br>baru tahu rupanya bisa lihat like dislike :)
@user16694,Kemarin ada video viral para pelamar kerja yang jatuh ke selokan karena berdesak desakan...
@user16695,Tombol dislike ada disini
@user16696,Kesini cm buat liat udh ada berapa Dislike nya 😅<br>Salut buat yg ngasih like (buat editornya) 🤭
@user16697,Wajah nya lagi mabuk cimeng😂
@user16698,Mas Mending Bagi2 susu aja dripd bikin2 yg kayak gini kelihatan kosongnya😂
@user16699,Huuuu 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻
@user16700,Plek ketiplek kaya videonya siapa yaaa🤔🤣
@user16701,Sampahhh
@user16702,Banyaknya si pembenci mampir kesini jd berkah mas...bentar lg 1 jt view🔥🔥🔥🔥🔥🔥
@user16703,DISLIKE 👎🏿👎🏿👎🏿
@user16704,😂😂😂 wapres kaya begini?
@user16705,"Hidup mas Gibran, aku mendukungmu. H4ncurkeun😮 pembenci seperti Fufufafa yg berotak isi tahik . pemb3nci prabowo. Huabissi Si Fufafa ksh ke bab1k aja Fufufafa tah1k perusak negara. Hidup gibran"
@user16706,"Mampir, liat, dislike."
@user16707,👎🏿👎🏿👎🏿 DISLIKE
@user16708,sampah
@user16709,Cangkem
@user16710,"wapres paling kocak,"
@user16711,"saya kehilangan semangat untuk kedepannya indonesia ini berkembang.. bila wakilnya aja gak ada harga diri sama rakyatnya😅🤣 selamat menikmati menjabat,, dan selamat pertanggung jawabnya di akhirat"
@user16712,"Gue nntn video ini karena tertarik dengan isi komentarnya, <br>Ternyata isi komentar benar dan fakta"
@user16713,"2030 bonus demografi❌<br>2030 pindah luar negeri✅"
@user16714,"Karbit karbit, wapres fomo"
@user16715,Ah masa
@user16716,Wapres jemet lagi baca script
@user16717,"Punteun mas saya ke sini cuma mau dislike, mundur aja mas malu 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
@user16718,Situ enak....bonus punya ordal yg  ngacak2 MK 😂😂😂
@user16719,Panen dislike😅
@user16720,Perut sudah terisi tapi otak masih kosong...? 😅😅😅
@user16721,"Kosongan kaya bakso , malahan enak bakso , nonton kok wong kosong"
@user16722,❤❤❤❤❤❤❤❤
@user16723,Dosa apa kami ya Allah punya wapres se TOLOL INI😂
@user16724,Wapres palsu
@user16725,Buka channel untuk<br>Nyimak video ❌❌<br>Baca komen ✅✅
@user16726,"kunci majunya seuatu negara di era isdurtial adalah , majukan industri manufaktur , industri padat karya dari hasil bumi , majukan sektor agraria seperti zaman VOC , Kita bisa ekspor , gula,coklat,karet, teh ,kopi , rempah2,  bangun industri pertanian yg sudah ada , genjot produksi ,  bangun industry2 manufaktur dalam negri , mencontoh china dengan strategi ,AMATI ,TIRU, PROSUKSI, Dengan begitu menciptakan lapangan pekerjaan , yg masif <br>bangun kilang2 minyak dan gas , perbanyak wilayah drilling migas , kalau tidak mampu kerja sama dengan pihak swasta dan asing , cari sumber2 minyak baru explore besar2an sumber daya migas , dan minerba , untuk kemandirian energy<br><br>jangan jalan di tempat , indonesia harus bangun , fast moving , industrialisasi lah kunci nya"
@user16727,Jawaban selama ini pajak saya kemana adalah video Gibran ini😢
@user16728,Inget muka temen pas dulu dia masih suka ngelem aibon.
@user16729,DAMN
@user16730,jokowi junior. sama-sama kosong
@user16731,"105 RB DISLIKE <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>"
